ID,Timestamp,OrientationX,OrientationY,OrientationZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,Barometer,Thermometer,ThermometerStupido,Voltage
214,71.633697,2.17,103.15,5.38,-2.42,13.76,11.72,2733.52,-2521.36,-7730.36,65.15,-49.38,-184.59,0.76,-1.69,10.49,98982.0,18.99,32.38,3.7
229,76.626064,8.65,169.83,6.73,19.81,-10.01,65.62,3052.91,-2764.54,-8654.14,61.82,-47.31,-185.51,0.05,2.43,-0.18,98979.0,19.14,32.14,3.7
227,75.953682,5.0,120.81,-1.1,-6.48,-7.63,35.62,3011.9,-2733.0,-8531.78,62.57,-48.08,-185.43,-0.13,0.53,-1.41,98979.0,19.11,32.02,3.7
221,73.957313,-0.71,111.24,1.88,-1.8,-19.26,18.14,2884.7,-2635.88,-8161.94,64.29,-48.86,-185.18,1.03,1.55,0.25,98983.0,19.07,32.54,3.7
208,69.638698,1.84,110.97,-3.04,-20.73,-20.35,8.24,2605.11,-2423.77,-7364.15,64.33,-48.55,-184.36,0.11,-0.49,-1.67,98980.0,18.92,32.25,3.7
207,69.298694,-2.23,110.15,-3.3,10.03,8.87,-13.73,2583.15,-2407.28,-7301.44,64.57,-48.44,-184.36,2.49,0.1,-0.11,98980.0,18.92,32.25,3.7
222,74.285313,-0.62,116.08,-1.55,-16.06,-4.69,22.32,2905.71,-2651.92,-8222.59,63.91,-49.07,-185.11,-1.07,0.05,-0.26,98983.0,19.07,32.54,3.7
205,68.643312,1.3,111.31,-2.45,-19.28,-4.63,-2.25,2540.96,-2375.67,-7180.77,64.37,-48.17,-184.16,-0.28,0.18,-0.75,98980.0,18.87,32.3,3.7
204,68.302344,-2.38,110.02,2.85,-3.56,6.07,-7.91,2518.95,-2359.26,-7118.0,64.76,-48.06,-184.2,0.72,1.0,0.57,98980.0,18.87,32.3,3.7
203,67.970312,1.74,115.23,4.43,8.09,13.39,7.46,2497.49,-2343.26,-7056.85,64.55,-48.26,-184.07,-0.24,-0.32,-0.65,98980.0,18.87,32.3,3.7
201,67.310833,3.45,113.03,-3.11,1.55,19.04,-4.01,2454.99,-2311.56,-6935.55,64.68,-47.87,-184.06,0.92,0.28,0.98,98980.0,18.85,32.38,3.7
200,66.977166,1.36,117.55,-4.83,-0.13,-2.08,-8.65,2433.41,-2295.5,-6873.94,64.41,-47.93,-183.89,-2.3,-1.45,0.46,98980.0,18.85,32.38,3.7
199,66.640499,-0.93,116.98,-2.71,-44.76,-24.41,-5.07,2411.74,-2279.5,-6812.29,64.77,-47.76,-183.93,0.43,1.49,-1.32,98983.0,18.83,32.26,3.7
197,65.977953,1.33,121.67,12.41,11.6,-5.05,-0.7,2368.46,-2247.53,-6690.5,65.43,-48.92,-183.57,-1.32,2.15,1.15,98983.0,18.83,32.26,3.7
196,65.641601,-2.28,116.01,8.27,-6.01,-29.11,10.11,2346.4,-2231.01,-6628.72,65.48,-49.26,-183.56,1.35,1.31,-1.13,98972.0,18.8,32.36,3.7
195,65.308362,-3.22,110.94,5.59,21.94,21.13,-6.11,2324.58,-2214.49,-6567.53,65.57,-49.8,-183.41,0.88,2.4,0.32,98972.0,18.8,32.36,3.7
194,64.971812,-7.69,115.66,1.53,6.92,-10.65,-11.67,2302.62,-2197.58,-6505.76,64.83,-50.28,-183.17,0.28,-1.64,0.93,98972.0,18.8,32.36,3.7
192,64.312312,-5.18,106.86,-6.44,4.16,26.35,-5.98,2260.18,-2164.69,-6385.14,64.28,-49.72,-182.94,0.96,0.55,0.72,98973.0,18.77,32.06,3.7
191,63.975822,-6.1,112.73,-5.71,-18.78,-10.85,-19.95,2238.72,-2147.94,-6323.69,63.45,-49.8,-182.71,0.5,-2.45,0.56,98973.0,18.77,32.06,3.7
189,63.313865,-6.28,111.21,-13.0,-0.35,19.23,7.59,2196.98,-2115.32,-6202.68,62.39,-48.75,-182.33,0.94,-1.31,0.22,98983.0,18.75,32.09,3.7
188,62.973559,-9.75,117.29,-15.66,-7.4,-2.77,-27.92,2175.94,-2098.81,-6140.75,61.4,-48.46,-182.06,2.33,-1.9,-1.94,98983.0,18.75,32.09,3.7
215,71.96048,-0.86,102.78,3.69,24.15,11.24,-4.74,2755.47,-2537.96,-7792.64,65.23,-49.03,-184.82,0.09,0.45,0.49,98983.0,19.0,32.26,3.7
214,71.633697,2.17,103.15,5.38,-2.42,13.76,11.72,2733.52,-2521.36,-7730.36,65.15,-49.38,-184.59,0.76,-1.69,10.49,98982.0,18.99,32.38,3.7
230,76.960685,1.67,186.68,18.35,70.73,-28.54,64.75,3074.38,-2780.67,-8718.39,61.97,-45.78,-185.64,-1.53,3.87,-2.23,98979.0,19.14,32.14,3.7
229,76.626064,8.65,169.83,6.73,19.81,-10.01,65.62,3052.91,-2764.54,-8654.14,61.82,-47.31,-185.51,0.05,2.43,-0.18,98979.0,19.14,32.14,3.7
228,76.283873,7.12,137.47,4.08,31.41,37.86,110.91,3032.46,-2748.82,-8592.84,62.04,-47.92,-185.17,-2.91,2.44,-1.63,98979.0,19.14,32.14,3.7
221,73.957313,-0.71,111.24,1.88,-1.8,-19.26,18.14,2884.7,-2635.88,-8161.94,64.29,-48.86,-185.18,1.03,1.55,0.25,98983.0,19.07,32.54,3.7
208,69.638698,1.84,110.97,-3.04,-20.73,-20.35,8.24,2605.11,-2423.77,-7364.15,64.33,-48.55,-184.36,0.11,-0.49,-1.67,98980.0,18.92,32.25,3.7
207,69.298694,-2.23,110.15,-3.3,10.03,8.87,-13.73,2583.15,-2407.28,-7301.44,64.57,-48.44,-184.36,2.49,0.1,-0.11,98980.0,18.92,32.25,3.7
222,74.285313,-0.62,116.08,-1.55,-16.06,-4.69,22.32,2905.71,-2651.92,-8222.59,63.91,-49.07,-185.11,-1.07,0.05,-0.26,98983.0,19.07,32.54,3.7
205,68.643312,1.3,111.31,-2.45,-19.28,-4.63,-2.25,2540.96,-2375.67,-7180.77,64.37,-48.17,-184.16,-0.28,0.18,-0.75,98980.0,18.87,32.3,3.7
204,68.302344,-2.38,110.02,2.85,-3.56,6.07,-7.91,2518.95,-2359.26,-7118.0,64.76,-48.06,-184.2,0.72,1.0,0.57,98980.0,18.87,32.3,3.7
203,67.970312,1.74,115.23,4.43,8.09,13.39,7.46,2497.49,-2343.26,-7056.85,64.55,-48.26,-184.07,-0.24,-0.32,-0.65,98980.0,18.87,32.3,3.7
202,67.643793,1.08,111.16,-2.86,8.48,-27.53,-2.87,2476.42,-2327.52,-6996.71,64.33,-48.14,-184.07,2.16,-0.04,-2.38,98980.0,18.85,32.38,3.7
201,67.310833,3.45,113.03,-3.11,1.55,19.04,-4.01,2454.99,-2311.56,-6935.55,64.68,-47.87,-184.06,0.92,0.28,0.98,98980.0,18.85,32.38,3.7
200,66.977166,1.36,117.55,-4.83,-0.13,-2.08,-8.65,2433.41,-2295.5,-6873.94,64.41,-47.93,-183.89,-2.3,-1.45,0.46,98980.0,18.85,32.38,3.7
199,66.640499,-0.93,116.98,-2.71,-44.76,-24.41,-5.07,2411.74,-2279.5,-6812.29,64.77,-47.76,-183.93,0.43,1.49,-1.32,98983.0,18.83,32.26,3.7
198,66.307649,-0.86,115.77,8.75,-3.95,30.19,-4.68,2390.06,-2263.53,-6751.11,65.56,-48.11,-183.74,-1.04,1.35,0.88,98983.0,18.83,32.26,3.7
197,65.977953,1.33,121.67,12.41,11.6,-5.05,-0.7,2368.46,-2247.53,-6690.5,65.43,-48.92,-183.57,-1.32,2.15,1.15,98983.0,18.83,32.26,3.7
196,65.641601,-2.28,116.01,8.27,-6.01,-29.11,10.11,2346.4,-2231.01,-6628.72,65.48,-49.26,-183.56,1.35,1.31,-1.13,98972.0,18.8,32.36,3.7
195,65.308362,-3.22,110.94,5.59,21.94,21.13,-6.11,2324.58,-2214.49,-6567.53,65.57,-49.8,-183.41,0.88,2.4,0.32,98972.0,18.8,32.36,3.7
194,64.971812,-7.69,115.66,1.53,6.92,-10.65,-11.67,2302.62,-2197.58,-6505.76,64.83,-50.28,-183.17,0.28,-1.64,0.93,98972.0,18.8,32.36,3.7
193,64.642595,-7.12,110.98,-9.0,-5.53,-49.49,14.37,2281.44,-2181.19,-6445.72,64.27,-49.93,-183.11,3.25,0.07,-1.92,98973.0,18.77,32.06,3.7
192,64.312312,-5.18,106.86,-6.44,4.16,26.35,-5.98,2260.18,-2164.69,-6385.14,64.28,-49.72,-182.94,0.96,0.55,0.72,98973.0,18.77,32.06,3.7
191,63.975822,-6.1,112.73,-5.71,-18.78,-10.85,-19.95,2238.72,-2147.94,-6323.69,63.45,-49.8,-182.71,0.5,-2.45,0.56,98973.0,18.77,32.06,3.7
190,63.646847,-5.62,114.29,-12.14,-6.14,-23.07,-3.01,2217.83,-2131.64,-6263.44,62.95,-49.17,-182.62,3.33,-0.6,-1.12,98983.0,18.75,32.06,3.7
189,63.313865,-6.28,111.21,-13.0,-0.35,19.23,7.59,2196.98,-2115.32,-6202.68,62.39,-48.75,-182.33,0.94,-1.31,0.22,98983.0,18.75,32.09,3.7
188,62.973559,-9.75,117.29,-15.66,-7.4,-2.77,-27.92,2175.94,-2098.81,-6140.75,61.4,-48.46,-182.06,2.33,-1.9,-1.94,98983.0,18.75,32.09,3.7
187,62.643312,-5.24,121.93,-16.64,-8.58,-8.41,-0.2,2155.7,-2082.93,-6080.63,61.03,-47.6,-181.86,2.85,-1.5,0.21,98983.0,18.75,32.09,3.7
186,62.313312,-5.26,116.12,-13.61,-6.02,6.79,21.15,2135.72,-2067.26,-6020.69,60.25,-47.37,-181.49,1.02,-1.04,-0.73,98976.0,18.74,31.97,3.7
185,61.980312,-10.92,118.53,-15.32,-7.95,-7.6,-15.19,2115.81,-2051.62,-5960.46,59.5,-46.86,-181.37,3.89,-1.38,-0.84,98976.0,18.74,31.97,3.7
184,61.650313,-6.59,119.46,-17.54,5.49,-3.29,5.26,2095.65,-2035.67,-5898.48,58.29,-46.2,-180.76,-0.99,3.43,5.67,98976.0,18.74,31.97,3.7
183,61.310312,-10.41,110.68,-24.92,-1.12,-10.59,42.86,2076.66,-2020.62,-5839.09,57.13,-45.4,-180.29,4.02,-0.3,-2.46,98980.0,18.71,31.96,3.7
182,60.978312,-21.01,102.49,-30.97,7.39,16.92,3.92,2057.86,-2005.56,-5779.34,56.27,-45.16,-179.73,3.09,-2.41,-0.56,98980.0,18.71,31.96,3.7
231,77.292523,-14.44,211.85,34.02,0.21,46.53,89.27,3094.88,-2795.65,-8780.0,62.02,-44.54,-185.9,2.21,5.02,0.46,98972.0,19.17,32.24,3.7
230,76.960685,1.67,186.68,18.35,70.73,-28.54,64.75,3074.38,-2780.67,-8718.39,61.97,-45.78,-185.64,-1.53,3.87,-2.23,98979.0,19.14,32.14,3.7
229,76.626064,8.65,169.83,6.73,19.81,-10.01,65.62,3052.91,-2764.54,-8654.14,61.82,-47.31,-185.51,0.05,2.43,-0.18,98979.0,19.14,32.14,3.7
228,76.283873,7.12,137.47,4.08,31.41,37.86,110.91,3032.46,-2748.82,-8592.84,62.04,-47.92,-185.17,-2.91,2.44,-1.63,98979.0,19.14,32.14,3.7
227,75.953682,5.0,120.81,-1.1,-6.48,-7.63,35.62,3011.9,-2733.0,-8531.78,62.57,-48.08,-185.43,-0.13,0.53,-1.41,98979.0,19.11,32.02,3.7
221,73.957313,-0.71,111.24,1.88,-1.8,-19.26,18.14,2884.7,-2635.88,-8161.94,64.29,-48.86,-185.18,1.03,1.55,0.25,98983.0,19.07,32.54,3.7
208,69.638698,1.84,110.97,-3.04,-20.73,-20.35,8.24,2605.11,-2423.77,-7364.15,64.33,-48.55,-184.36,0.11,-0.49,-1.67,98980.0,18.92,32.25,3.7
207,69.298694,-2.23,110.15,-3.3,10.03,8.87,-13.73,2583.15,-2407.28,-7301.44,64.57,-48.44,-184.36,2.49,0.1,-0.11,98980.0,18.92,32.25,3.7
222,74.285313,-0.62,116.08,-1.55,-16.06,-4.69,22.32,2905.71,-2651.92,-8222.59,63.91,-49.07,-185.11,-1.07,0.05,-0.26,98983.0,19.07,32.54,3.7
205,68.643312,1.3,111.31,-2.45,-19.28,-4.63,-2.25,2540.96,-2375.67,-7180.77,64.37,-48.17,-184.16,-0.28,0.18,-0.75,98980.0,18.87,32.3,3.7
204,68.302344,-2.38,110.02,2.85,-3.56,6.07,-7.91,2518.95,-2359.26,-7118.0,64.76,-48.06,-184.2,0.72,1.0,0.57,98980.0,18.87,32.3,3.7
203,67.970312,1.74,115.23,4.43,8.09,13.39,7.46,2497.49,-2343.26,-7056.85,64.55,-48.26,-184.07,-0.24,-0.32,-0.65,98980.0,18.87,32.3,3.7
202,67.643793,1.08,111.16,-2.86,8.48,-27.53,-2.87,2476.42,-2327.52,-6996.71,64.33,-48.14,-184.07,2.16,-0.04,-2.38,98980.0,18.85,32.38,3.7
201,67.310833,3.45,113.03,-3.11,1.55,19.04,-4.01,2454.99,-2311.56,-6935.55,64.68,-47.87,-184.06,0.92,0.28,0.98,98980.0,18.85,32.38,3.7
231,77.292523,-14.44,211.85,34.02,0.21,46.53,89.27,3094.88,-2795.65,-8780.0,62.02,-44.54,-185.9,2.21,5.02,0.46,98972.0,19.17,32.24,3.7
230,76.960685,1.67,186.68,18.35,70.73,-28.54,64.75,3074.38,-2780.67,-8718.39,61.97,-45.78,-185.64,-1.53,3.87,-2.23,98979.0,19.14,32.14,3.7
229,76.626064,8.65,169.83,6.73,19.81,-10.01,65.62,3052.91,-2764.54,-8654.14,61.82,-47.31,-185.51,0.05,2.43,-0.18,98979.0,19.14,32.14,3.7
232,77.617583,-6.14,248.07,11.63,-14.87,38.51,77.06,3115.12,-2809.95,-8840.51,62.72,-43.87,-186.48,3.79,-0.38,-0.27,98972.0,19.17,32.24,3.7
227,75.953682,5.0,120.81,-1.1,-6.48,-7.63,35.62,3011.9,-2733.0,-8531.78,62.57,-48.08,-185.43,-0.13,0.53,-1.41,98979.0,19.11,32.02,3.7
221,73.957313,-0.71,111.24,1.88,-1.8,-19.26,18.14,2884.7,-2635.88,-8161.94,64.29,-48.86,-185.18,1.03,1.55,0.25,98983.0,19.07,32.54,3.7
207,69.298694,-2.23,110.15,-3.3,10.03,8.87,-13.73,2583.15,-2407.28,-7301.44,64.57,-48.44,-184.36,2.49,0.1,-0.11,98980.0,18.92,32.25,3.7
222,74.285313,-0.62,116.08,-1.55,-16.06,-4.69,22.32,2905.71,-2651.92,-8222.59,63.91,-49.07,-185.11,-1.07,0.05,-0.26,98983.0,19.07,32.54,3.7
205,68.643312,1.3,111.31,-2.45,-19.28,-4.63,-2.25,2540.96,-2375.67,-7180.77,64.37,-48.17,-184.16,-0.28,0.18,-0.75,98980.0,18.87,32.3,3.7
203,67.970312,1.74,115.23,4.43,8.09,13.39,7.46,2497.49,-2343.26,-7056.85,64.55,-48.26,-184.07,-0.24,-0.32,-0.65,98980.0,18.87,32.3,3.7
202,67.643793,1.08,111.16,-2.86,8.48,-27.53,-2.87,2476.42,-2327.52,-6996.71,64.33,-48.14,-184.07,2.16,-0.04,-2.38,98980.0,18.85,32.38,3.7
201,67.310833,3.45,113.03,-3.11,1.55,19.04,-4.01,2454.99,-2311.56,-6935.55,64.68,-47.87,-184.06,0.92,0.28,0.98,98980.0,18.85,32.38,3.7
200,66.977166,1.36,117.55,-4.83,-0.13,-2.08,-8.65,2433.41,-2295.5,-6873.94,64.41,-47.93,-183.89,-2.3,-1.45,0.46,98980.0,18.85,32.38,3.7
199,66.640499,-0.93,116.98,-2.71,-44.76,-24.41,-5.07,2411.74,-2279.5,-6812.29,64.77,-47.76,-183.93,0.43,1.49,-1.32,98983.0,18.83,32.26,3.7
198,66.307649,-0.86,115.77,8.75,-3.95,30.19,-4.68,2390.06,-2263.53,-6751.11,65.56,-48.11,-183.74,-1.04,1.35,0.88,98983.0,18.83,32.26,3.7
197,65.977953,1.33,121.67,12.41,11.6,-5.05,-0.7,2368.46,-2247.53,-6690.5,65.43,-48.92,-183.57,-1.32,2.15,1.15,98983.0,18.83,32.26,3.7
196,65.641601,-2.28,116.01,8.27,-6.01,-29.11,10.11,2346.4,-2231.01,-6628.72,65.48,-49.26,-183.56,1.35,1.31,-1.13,98972.0,18.8,32.36,3.7
195,65.308362,-3.22,110.94,5.59,21.94,21.13,-6.11,2324.58,-2214.49,-6567.53,65.57,-49.8,-183.41,0.88,2.4,0.32,98972.0,18.8,32.36,3.7
194,64.971812,-7.69,115.66,1.53,6.92,-10.65,-11.67,2302.62,-2197.58,-6505.76,64.83,-50.28,-183.17,0.28,-1.64,0.93,98972.0,18.8,32.36,3.7
193,64.642595,-7.12,110.98,-9.0,-5.53,-49.49,14.37,2281.44,-2181.19,-6445.72,64.27,-49.93,-183.11,3.25,0.07,-1.92,98973.0,18.77,32.06,3.7
192,64.312312,-5.18,106.86,-6.44,4.16,26.35,-5.98,2260.18,-2164.69,-6385.14,64.28,-49.72,-182.94,0.96,0.55,0.72,98973.0,18.77,32.06,3.7
191,63.975822,-6.1,112.73,-5.71,-18.78,-10.85,-19.95,2238.72,-2147.94,-6323.69,63.45,-49.8,-182.71,0.5,-2.45,0.56,98973.0,18.77,32.06,3.7
189,63.313865,-6.28,111.21,-13.0,-0.35,19.23,7.59,2196.98,-2115.32,-6202.68,62.39,-48.75,-182.33,0.94,-1.31,0.22,98983.0,18.75,32.09,3.7
188,62.973559,-9.75,117.29,-15.66,-7.4,-2.77,-27.92,2175.94,-2098.81,-6140.75,61.4,-48.46,-182.06,2.33,-1.9,-1.94,98983.0,18.75,32.09,3.7
187,62.643312,-5.24,121.93,-16.64,-8.58,-8.41,-0.2,2155.7,-2082.93,-6080.63,61.03,-47.6,-181.86,2.85,-1.5,0.21,98983.0,18.75,32.09,3.7
186,62.313312,-5.26,116.12,-13.61,-6.02,6.79,21.15,2135.72,-2067.26,-6020.69,60.25,-47.37,-181.49,1.02,-1.04,-0.73,98976.0,18.74,31.97,3.7
185,61.980312,-10.92,118.53,-15.32,-7.95,-7.6,-15.19,2115.81,-2051.62,-5960.46,59.5,-46.86,-181.37,3.89,-1.38,-0.84,98976.0,18.74,31.97,3.7
231,77.292523,-14.44,211.85,34.02,0.21,46.53,89.27,3094.88,-2795.65,-8780.0,62.02,-44.54,-185.9,2.21,5.02,0.46,98972.0,19.17,32.24,3.7
230,76.960685,1.67,186.68,18.35,70.73,-28.54,64.75,3074.38,-2780.67,-8718.39,61.97,-45.78,-185.64,-1.53,3.87,-2.23,98979.0,19.14,32.14,3.7
232,77.617583,-6.14,248.07,11.63,-14.87,38.51,77.06,3115.12,-2809.95,-8840.51,62.72,-43.87,-186.48,3.79,-0.38,-0.27,98972.0,19.17,32.24,3.7
208,69.638698,1.84,110.97,-3.04,-20.73,-20.35,8.24,2605.11,-2423.77,-7364.15,64.33,-48.55,-184.36,0.11,-0.49,-1.67,98980.0,18.92,32.25,3.7
233,77.964255,-4.17,276.21,1.02,-32.53,33.29,70.73,3137.11,-2825.3,-8905.39,63.6,-44.23,-186.26,2.91,-1.73,1.15,98972.0,19.17,32.24,3.7
222,74.285313,-0.62,116.08,-1.55,-16.06,-4.69,22.32,2905.71,-2651.92,-8222.59,63.91,-49.07,-185.11,-1.07,0.05,-0.26,98983.0,19.07,32.54,3.7
205,68.643312,1.3,111.31,-2.45,-19.28,-4.63,-2.25,2540.96,-2375.67,-7180.77,64.37,-48.17,-184.16,-0.28,0.18,-0.75,98980.0,18.87,32.3,3.7
204,68.302344,-2.38,110.02,2.85,-3.56,6.07,-7.91,2518.95,-2359.26,-7118.0,64.76,-48.06,-184.2,0.72,1.0,0.57,98980.0,18.87,32.3,3.7
203,67.970312,1.74,115.23,4.43,8.09,13.39,7.46,2497.49,-2343.26,-7056.85,64.55,-48.26,-184.07,-0.24,-0.32,-0.65,98980.0,18.87,32.3,3.7
201,67.310833,3.45,113.03,-3.11,1.55,19.04,-4.01,2454.99,-2311.56,-6935.55,64.68,-47.87,-184.06,0.92,0.28,0.98,98980.0,18.85,32.38,3.7
200,66.977166,1.36,117.55,-4.83,-0.13,-2.08,-8.65,2433.41,-2295.5,-6873.94,64.41,-47.93,-183.89,-2.3,-1.45,0.46,98980.0,18.85,32.38,3.7
199,66.640499,-0.93,116.98,-2.71,-44.76,-24.41,-5.07,2411.74,-2279.5,-6812.29,64.77,-47.76,-183.93,0.43,1.49,-1.32,98983.0,18.83,32.26,3.7
198,66.307649,-0.86,115.77,8.75,-3.95,30.19,-4.68,2390.06,-2263.53,-6751.11,65.56,-48.11,-183.74,-1.04,1.35,0.88,98983.0,18.83,32.26,3.7
197,65.977953,1.33,121.67,12.41,11.6,-5.05,-0.7,2368.46,-2247.53,-6690.5,65.43,-48.92,-183.57,-1.32,2.15,1.15,98983.0,18.83,32.26,3.7
196,65.641601,-2.28,116.01,8.27,-6.01,-29.11,10.11,2346.4,-2231.01,-6628.72,65.48,-49.26,-183.56,1.35,1.31,-1.13,98972.0,18.8,32.36,3.7
195,65.308362,-3.22,110.94,5.59,21.94,21.13,-6.11,2324.58,-2214.49,-6567.53,65.57,-49.8,-183.41,0.88,2.4,0.32,98972.0,18.8,32.36,3.7
193,64.642595,-7.12,110.98,-9.0,-5.53,-49.49,14.37,2281.44,-2181.19,-6445.72,64.27,-49.93,-183.11,3.25,0.07,-1.92,98973.0,18.77,32.06,3.7
192,64.312312,-5.18,106.86,-6.44,4.16,26.35,-5.98,2260.18,-2164.69,-6385.14,64.28,-49.72,-182.94,0.96,0.55,0.72,98973.0,18.77,32.06,3.7
191,63.975822,-6.1,112.73,-5.71,-18.78,-10.85,-19.95,2238.72,-2147.94,-6323.69,63.45,-49.8,-182.71,0.5,-2.45,0.56,98973.0,18.77,32.06,3.7
190,63.646847,-5.62,114.29,-12.14,-6.14,-23.07,-3.01,2217.83,-2131.64,-6263.44,62.95,-49.17,-182.62,3.33,-0.6,-1.12,98983.0,18.75,32.06,3.7
189,63.313865,-6.28,111.21,-13.0,-0.35,19.23,7.59,2196.98,-2115.32,-6202.68,62.39,-48.75,-182.33,0.94,-1.31,0.22,98983.0,18.75,32.09,3.7
188,62.973559,-9.75,117.29,-15.66,-7.4,-2.77,-27.92,2175.94,-2098.81,-6140.75,61.4,-48.46,-182.06,2.33,-1.9,-1.94,98983.0,18.75,32.09,3.7
187,62.643312,-5.24,121.93,-16.64,-8.58,-8.41,-0.2,2155.7,-2082.93,-6080.63,61.03,-47.6,-181.86,2.85,-1.5,0.21,98983.0,18.75,32.09,3.7
185,61.980312,-10.92,118.53,-15.32,-7.95,-7.6,-15.19,2115.81,-2051.62,-5960.46,59.5,-46.86,-181.37,3.89,-1.38,-0.84,98976.0,18.74,31.97,3.7
184,61.650313,-6.59,119.46,-17.54,5.49,-3.29,5.26,2095.65,-2035.67,-5898.48,58.29,-46.2,-180.76,-0.99,3.43,5.67,98976.0,18.74,31.97,3.7
183,61.310312,-10.41,110.68,-24.92,-1.12,-10.59,42.86,2076.66,-2020.62,-5839.09,57.13,-45.4,-180.29,4.02,-0.3,-2.46,98980.0,18.71,31.96,3.7
182,60.978312,-21.01,102.49,-30.97,7.39,16.92,3.92,2057.86,-2005.56,-5779.34,56.27,-45.16,-179.73,3.09,-2.41,-0.56,98980.0,18.71,31.96,3.7
180,60.314312,-21.11,114.14,-29.45,4.57,3.42,-23.06,2021.47,-1976.01,-5660.58,53.62,-43.67,-177.94,2.47,-4.33,-3.01,98977.0,18.69,31.94,3.7
179,59.975312,-14.07,123.61,-34.38,-7.66,0.65,-32.63,2003.44,-1961.37,-5600.21,52.41,-42.68,-177.22,3.67,-1.44,-2.72,98977.0,18.69,31.94,3.7
231,77.292523,-14.44,211.85,34.02,0.21,46.53,89.27,3094.88,-2795.65,-8780.0,62.02,-44.54,-185.9,2.21,5.02,0.46,98972.0,19.17,32.24,3.7
232,77.617583,-6.14,248.07,11.63,-14.87,38.51,77.06,3115.12,-2809.95,-8840.51,62.72,-43.87,-186.48,3.79,-0.38,-0.27,98972.0,19.17,32.24,3.7
234,78.294446,-0.58,279.71,3.18,8.95,-12.17,-18.77,3158.15,-2840.0,-8966.82,63.94,-44.73,-186.53,-0.45,1.21,-0.36,98982.0,19.22,32.37,3.7
233,77.964255,-4.17,276.21,1.02,-32.53,33.29,70.73,3137.11,-2825.3,-8905.39,63.6,-44.23,-186.26,2.91,-1.73,1.15,98972.0,19.17,32.24,3.7
222,74.285313,-0.62,116.08,-1.55,-16.06,-4.69,22.32,2905.71,-2651.92,-8222.59,63.91,-49.07,-185.11,-1.07,0.05,-0.26,98983.0,19.07,32.54,3.7
205,68.643312,1.3,111.31,-2.45,-19.28,-4.63,-2.25,2540.96,-2375.67,-7180.77,64.37,-48.17,-184.16,-0.28,0.18,-0.75,98980.0,18.87,32.3,3.7
204,68.302344,-2.38,110.02,2.85,-3.56,6.07,-7.91,2518.95,-2359.26,-7118.0,64.76,-48.06,-184.2,0.72,1.0,0.57,98980.0,18.87,32.3,3.7
203,67.970312,1.74,115.23,4.43,8.09,13.39,7.46,2497.49,-2343.26,-7056.85,64.55,-48.26,-184.07,-0.24,-0.32,-0.65,98980.0,18.87,32.3,3.7
201,67.310833,3.45,113.03,-3.11,1.55,19.04,-4.01,2454.99,-2311.56,-6935.55,64.68,-47.87,-184.06,0.92,0.28,0.98,98980.0,18.85,32.38,3.7
200,66.977166,1.36,117.55,-4.83,-0.13,-2.08,-8.65,2433.41,-2295.5,-6873.94,64.41,-47.93,-183.89,-2.3,-1.45,0.46,98980.0,18.85,32.38,3.7
199,66.640499,-0.93,116.98,-2.71,-44.76,-24.41,-5.07,2411.74,-2279.5,-6812.29,64.77,-47.76,-183.93,0.43,1.49,-1.32,98983.0,18.83,32.26,3.7
198,66.307649,-0.86,115.77,8.75,-3.95,30.19,-4.68,2390.06,-2263.53,-6751.11,65.56,-48.11,-183.74,-1.04,1.35,0.88,98983.0,18.83,32.26,3.7
197,65.977953,1.33,121.67,12.41,11.6,-5.05,-0.7,2368.46,-2247.53,-6690.5,65.43,-48.92,-183.57,-1.32,2.15,1.15,98983.0,18.83,32.26,3.7
196,65.641601,-2.28,116.01,8.27,-6.01,-29.11,10.11,2346.4,-2231.01,-6628.72,65.48,-49.26,-183.56,1.35,1.31,-1.13,98972.0,18.8,32.36,3.7
195,65.308362,-3.22,110.94,5.59,21.94,21.13,-6.11,2324.58,-2214.49,-6567.53,65.57,-49.8,-183.41,0.88,2.4,0.32,98972.0,18.8,32.36,3.7
194,64.971812,-7.69,115.66,1.53,6.92,-10.65,-11.67,2302.62,-2197.58,-6505.76,64.83,-50.28,-183.17,0.28,-1.64,0.93,98972.0,18.8,32.36,3.7
193,64.642595,-7.12,110.98,-9.0,-5.53,-49.49,14.37,2281.44,-2181.19,-6445.72,64.27,-49.93,-183.11,3.25,0.07,-1.92,98973.0,18.77,32.06,3.7
192,64.312312,-5.18,106.86,-6.44,4.16,26.35,-5.98,2260.18,-2164.69,-6385.14,64.28,-49.72,-182.94,0.96,0.55,0.72,98973.0,18.77,32.06,3.7
191,63.975822,-6.1,112.73,-5.71,-18.78,-10.85,-19.95,2238.72,-2147.94,-6323.69,63.45,-49.8,-182.71,0.5,-2.45,0.56,98973.0,18.77,32.06,3.7
190,63.646847,-5.62,114.29,-12.14,-6.14,-23.07,-3.01,2217.83,-2131.64,-6263.44,62.95,-49.17,-182.62,3.33,-0.6,-1.12,98983.0,18.75,32.06,3.7
189,63.313865,-6.28,111.21,-13.0,-0.35,19.23,7.59,2196.98,-2115.32,-6202.68,62.39,-48.75,-182.33,0.94,-1.31,0.22,98983.0,18.75,32.09,3.7
